candidate_id,jd_id,resume_category,jd_title,role_level,skill_overlap_count,skill_overlap_ratio,resume_total_skills,experience_years,min_exp_years,exp_meets_requirement,education_level,sbert_similarity,exp_score,edu_score,ats_score,ats_grade
18319061,MRA-110,ARTS,Market Research Analyst,fresher,3,0.3,27,7.42,0.0,1,3,0.3434,1.0,1.0,52.08,C
18319061,MRA-113,ARTS,Market Research Analyst,fresher,3,0.3,27,7.42,0.0,1,3,0.324,1.0,1.0,51.6,C
18319061,MRA-119,ARTS,Market Research Analyst,fresher,3,0.3,27,7.42,0.0,1,3,0.3434,1.0,1.0,52.08,C
18319061,BA-101,ARTS,Business Analyst,fresher,2,0.2,27,7.42,0.0,1,3,0.2928,1.0,1.0,46.32,C
18319061,BA-109,ARTS,Business Analyst,fresher,2,0.2,27,7.42,0.0,1,3,0.301,1.0,1.0,46.52,C
18319061,BA-113,ARTS,Business Analyst,fresher,2,0.2,27,7.42,0.0,1,3,0.2743,1.0,1.0,45.86,C
18319061,BA-117,ARTS,Business Analyst,fresher,2,0.2,27,7.42,0.0,1,3,0.2876,1.0,1.0,46.19,C
18319061,CW-002,ARTS,Content Writer,fresher,2,0.2,27,7.42,0.0,1,3,0.3747,1.0,1.0,48.37,C
18319061,CW-105,ARTS,Copywriter,unknown,2,0.2,27,7.42,5.0,1,3,0.2082,1.0,1.0,44.2,D
18319061,CW-107,ARTS,Copywriter,fresher,2,0.2,27,7.42,0.0,1,3,0.298,1.0,1.0,46.45,C
25923361,BA-109,ARTS,Business Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.2878,1.0,1.0,46.2,C
25923361,BA-113,ARTS,Business Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.2692,1.0,1.0,45.73,C
25923361,BA-117,ARTS,Business Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.2922,1.0,1.0,46.3,C
25923361,MRA-104,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3598,1.0,1.0,48.0,C
25923361,MRA-107,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3313,1.0,1.0,47.28,C
25923361,MRA-110,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3666,1.0,1.0,48.16,C
25923361,MRA-113,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3472,1.0,1.0,47.68,C
25923361,MRA-116,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3309,1.0,1.0,47.27,C
25923361,MRA-119,ARTS,Market Research Analyst,fresher,2,0.2,49,31.33,0.0,1,3,0.3666,1.0,1.0,48.16,C
25923361,BI008,ARTS,BI Analyst - Fresher,junior,1,0.125,49,31.33,0.0,1,3,0.3099,1.0,1.0,43.37,D
18106533,UIF004,ARTS,UI Designer,fresher,1,0.2,20,54.75,0.0,1,3,0.3732,1.0,1.0,48.33,C
18106533,UIF008,ARTS,UI Designer,fresher,1,0.2,20,54.75,0.0,1,3,0.3391,1.0,1.0,47.48,C
18106533,UIF006,ARTS,UI Designer,fresher,1,0.1667,20,54.75,0.0,1,3,0.3226,1.0,1.0,45.57,C
18106533,UIF002,ARTS,UI Designer,fresher,1,0.1429,20,54.75,0.0,1,3,0.3643,1.0,1.0,45.54,C
18106533,BI008,ARTS,BI Analyst - Fresher,junior,1,0.125,20,54.75,0.0,1,3,0.5069,1.0,1.0,48.3,C
18106533,MRA-108,ARTS,Market Research Analyst,mid,1,0.1111,20,54.75,2.0,1,3,0.4278,1.0,1.0,45.69,C
18106533,MRA-111,ARTS,Market Research Analyst,mid,1,0.1111,20,54.75,2.0,1,3,0.4579,1.0,1.0,46.45,C
18106533,MRA-114,ARTS,Market Research Analyst,mid,1,0.1111,20,54.75,2.0,1,3,0.4286,1.0,1.0,45.71,C
18106533,MRA-117,ARTS,Market Research Analyst,mid,1,0.1111,20,54.75,2.0,1,3,0.4579,1.0,1.0,46.45,C
18106533,MRA-120,ARTS,Market Research Analyst,mid,1,0.1111,20,54.75,2.0,1,3,0.4286,1.0,1.0,45.71,C
50432401,SE003,ARTS,System Engineer Trainee,fresher,1,0.2,26,17.08,0.0,1,3,0.2586,1.0,1.0,45.46,C
50432401,SE011,ARTS,System Engineer - Virtualization,unknown,1,0.2,26,17.08,3.0,1,3,0.1898,1.0,1.0,43.74,D
50432401,SE017,ARTS,System Engineer Intern,fresher,1,0.2,26,17.08,0.0,1,3,0.2934,1.0,1.0,46.34,C
50432401,CA018,ARTS,Hybrid Cloud Architect,unknown,1,0.1667,26,17.08,8.0,1,3,0.1645,1.0,1.0,41.61,D
50432401,CL011,ARTS,Cloud Engineer - Experienced,senior,1,0.0769,26,17.08,5.0,1,3,0.3114,1.0,0.75,38.75,D
50432401,CL013,ARTS,Cloud Engineer - Experienced,senior,1,0.0714,26,17.08,6.0,1,3,0.2895,1.0,0.75,37.95,D
50432401,CL017,ARTS,Cloud Engineer - Experienced,senior,1,0.0714,26,17.08,6.0,1,3,0.3244,1.0,0.75,38.82,D
50432401,CL014,ARTS,Cloud Engineer - Experienced,senior,1,0.0667,26,17.08,5.0,1,3,0.2758,1.0,0.75,37.4,D
50432401,CL016,ARTS,Cloud Engineer - Experienced,senior,1,0.0667,26,17.08,7.0,1,3,0.2997,1.0,0.75,37.99,D
50432401,CL018,ARTS,Cloud Engineer - Experienced,senior,1,0.0667,26,17.08,5.0,1,3,0.2858,1.0,0.75,37.65,D
19724031,CSA-F-007,ARTS,Cybersecurity Support Analyst,fresher,1,0.2,24,18.58,0.0,1,2,0.1622,1.0,0.6666666666666666,39.72,D
19724031,JD-JAVA-020,ARTS,Java Developer,unknown,1,0.2,24,18.58,5.0,1,2,0.2318,1.0,0.6666666666666666,41.46,D
19724031,SE020,ARTS,Lead System Engineer,lead,1,0.2,24,18.58,10.0,1,2,0.2836,1.0,0.5,41.09,D
19724031,CA017,ARTS,Enterprise Cloud Architect,unknown,1,0.1667,24,18.58,12.0,1,2,0.1462,1.0,0.6666666666666666,37.82,D
19724031,CSA-E-020,ARTS,Principal Security Analyst,lead,1,0.1667,24,18.58,7.0,1,2,0.3038,1.0,0.5,40.1,D
19724031,PD-E-014,ARTS,Product Designer,unknown,1,0.1667,24,18.58,5.0,1,2,0.2505,1.0,0.6666666666666666,40.43,D
19724031,PD-E-019,ARTS,Product Designer,unknown,1,0.1667,24,18.58,5.0,1,2,0.2195,1.0,0.6666666666666666,39.66,D
19724031,UIE020,ARTS,UI Designer,unknown,1,0.1667,24,18.58,5.0,1,2,0.2294,1.0,0.6666666666666666,39.9,D
19724031,UXE020,ARTS,UX Design Lead,unknown,1,0.1667,24,18.58,9.0,1,2,0.3326,1.0,0.6666666666666666,42.48,D
19724031,CA007,ARTS,Senior Cloud Architect,senior,1,0.1429,24,18.58,7.0,1,2,0.2652,1.0,0.5,38.06,D
28471099,NE019,ARTS,Principal Network Engineer,lead,2,0.4,49,45.33,10.0,1,3,0.4637,1.0,0.75,57.09,C
28471099,CW-110,ARTS,Copywriter,unknown,2,0.2,49,45.33,6.0,1,3,0.4646,1.0,1.0,50.62,C
28471099,CW-114,ARTS,Copywriter,unknown,2,0.2,49,45.33,6.0,1,3,0.4035,1.0,1.0,49.09,C
28471099,JD-JAVA-020,ARTS,Java Developer,unknown,1,0.2,49,45.33,5.0,1,3,0.3838,1.0,1.0,48.6,C
28471099,NE015,ARTS,Lead Network Engineer,lead,1,0.2,49,45.33,8.0,1,3,0.5082,1.0,0.75,49.2,C
28471099,PMGR-E-007,ARTS,Project Manager,manager,2,0.2,49,45.33,4.0,1,3,0.5277,1.0,0.75,49.69,C
28471099,PMGR-E-008,ARTS,Project Manager,manager,2,0.2,49,45.33,5.0,1,3,0.56,1.0,0.75,50.5,C
28471099,PMGR-E-011,ARTS,Project Manager,manager,2,0.2,49,45.33,8.0,1,3,0.558,1.0,0.75,50.45,C
28471099,PMGR-E-014,ARTS,Project Manager,manager,2,0.2,49,45.33,10.0,1,3,0.5606,1.0,0.75,50.52,C
28471099,PMGR-E-017,ARTS,Project Manager,manager,2,0.2,49,45.33,13.0,1,3,0.508,1.0,0.75,49.2,C
22848179,NE019,ARTS,Principal Network Engineer,lead,1,0.2,30,22.83,10.0,1,0,0.3649,1.0,0.5,43.12,D
22848179,CW-009,ARTS,Content Writer,unknown,1,0.1,30,22.83,5.0,1,0,0.4568,1.0,0.5,40.92,D
22848179,CW-015,ARTS,Content Writer,unknown,1,0.1,30,22.83,5.0,1,0,0.449,1.0,0.5,40.72,D
22848179,CW-016,ARTS,Content Writer,unknown,1,0.1,30,22.83,5.0,1,0,0.4552,1.0,0.5,40.88,D
22848179,CW-019,ARTS,Content Writer,unknown,1,0.1,30,22.83,5.0,1,0,0.4816,1.0,0.5,41.54,D
22848179,CW-105,ARTS,Copywriter,unknown,1,0.1,30,22.83,5.0,1,0,0.3981,1.0,0.5,39.45,D
22848179,CW-106,ARTS,Copywriter,unknown,1,0.1,30,22.83,5.0,1,0,0.3531,1.0,0.5,38.33,D
22848179,CW-109,ARTS,Copywriter,unknown,1,0.1,30,22.83,5.0,1,0,0.4206,1.0,0.5,40.02,D
22848179,CW-110,ARTS,Copywriter,unknown,1,0.1,30,22.83,6.0,1,0,0.4197,1.0,0.5,39.99,D
22848179,CW-113,ARTS,Copywriter,unknown,1,0.1,30,22.83,5.0,1,0,0.4155,1.0,0.5,39.89,D
37220856,UIF006,ARTS,UI Designer,fresher,2,0.3333,17,25.92,0.0,1,3,0.2206,1.0,1.0,50.51,C
37220856,UIF004,ARTS,UI Designer,fresher,1,0.2,17,25.92,0.0,1,3,0.2133,1.0,1.0,44.33,D
37220856,UIF008,ARTS,UI Designer,fresher,1,0.2,17,25.92,0.0,1,3,0.2637,1.0,1.0,45.59,C
37220856,UIF010,ARTS,UI Designer,fresher,1,0.2,17,25.92,0.0,1,3,0.2185,1.0,1.0,44.46,D
37220856,NET-F-009,ARTS,.NET Developer,fresher,1,0.1667,17,25.92,0.0,1,3,0.2024,1.0,1.0,42.56,D
37220856,PD-F-010,ARTS,Product Designer,fresher,1,0.1667,17,25.92,0.0,1,3,0.2491,1.0,1.0,43.73,D
37220856,UIF001,ARTS,UI Designer,fresher,2,0.1667,17,25.92,0.0,1,3,0.2403,1.0,1.0,43.51,D
37220856,UIE019,ARTS,UI Designer,unknown,1,0.1667,17,25.92,3.0,1,3,0.1847,1.0,1.0,42.12,D
37220856,PD-F-005,ARTS,Product Designer,fresher,1,0.1429,17,25.92,0.0,1,3,0.2242,1.0,1.0,42.04,D
37220856,PD-F-007,ARTS,Product Designer,fresher,1,0.1429,17,25.92,0.0,1,3,0.2406,1.0,1.0,42.45,D
78107631,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1159,1.0,1.0,32.9,D
78107631,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.0704,1.0,1.0,31.76,D
78107631,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1067,1.0,1.0,32.67,D
78107631,NET-F-004,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1312,1.0,1.0,33.28,D
78107631,NET-F-005,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.0717,1.0,1.0,31.79,D
78107631,NET-F-006,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1002,1.0,1.0,32.5,D
78107631,NET-F-007,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1663,1.0,1.0,34.16,D
78107631,NET-F-008,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.0348,1.0,1.0,30.87,D
78107631,NET-F-009,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.1363,1.0,1.0,33.41,D
78107631,NET-F-010,ARTS,.NET Developer,fresher,0,0.0,18,0.0,0.0,1,3,0.0992,1.0,1.0,32.48,D
21867728,NE019,ARTS,Principal Network Engineer,lead,1,0.2,26,0.0,10.0,0,4,0.3985,0.0,1.0,28.96,F
21867728,CW-009,ARTS,Content Writer,unknown,1,0.1,26,0.0,5.0,0,4,0.5472,0.0,1.0,28.18,F
21867728,CW-015,ARTS,Content Writer,unknown,1,0.1,26,0.0,5.0,0,4,0.5201,0.0,1.0,27.5,F
21867728,CW-016,ARTS,Content Writer,unknown,1,0.1,26,0.0,5.0,0,4,0.54,0.0,1.0,28.0,F
21867728,CW-019,ARTS,Content Writer,unknown,1,0.1,26,0.0,5.0,0,4,0.5356,0.0,1.0,27.89,F
21867728,CW-105,ARTS,Copywriter,unknown,1,0.1,26,0.0,5.0,0,4,0.4835,0.0,1.0,26.59,F
21867728,CW-106,ARTS,Copywriter,unknown,1,0.1,26,0.0,5.0,0,4,0.5098,0.0,1.0,27.24,F
21867728,CW-109,ARTS,Copywriter,unknown,1,0.1,26,0.0,5.0,0,4,0.4883,0.0,1.0,26.71,F
21867728,CW-110,ARTS,Copywriter,unknown,1,0.1,26,0.0,6.0,0,4,0.5714,0.0,1.0,28.78,F
21867728,CW-113,ARTS,Copywriter,unknown,1,0.1,26,0.0,5.0,0,4,0.5439,0.0,1.0,28.1,F
37472265,JD-JAVA-020,ARTS,Java Developer,unknown,1,0.2,30,22.17,5.0,1,3,0.1682,1.0,1.0,43.2,D
37472265,SE020,ARTS,Lead System Engineer,lead,1,0.2,30,22.17,10.0,1,3,0.156,1.0,0.75,40.4,D
37472265,CA017,ARTS,Enterprise Cloud Architect,unknown,1,0.1667,30,22.17,12.0,1,3,0.1011,1.0,1.0,40.03,D
37472265,CSA-E-020,ARTS,Principal Security Analyst,lead,1,0.1667,30,22.17,7.0,1,3,0.2031,1.0,0.75,40.08,D
37472265,PD-E-014,ARTS,Product Designer,unknown,1,0.1667,30,22.17,5.0,1,3,0.2172,1.0,1.0,42.93,D
37472265,PD-E-019,ARTS,Product Designer,unknown,1,0.1667,30,22.17,5.0,1,3,0.1589,1.0,1.0,41.47,D
37472265,UIE020,ARTS,UI Designer,unknown,1,0.1667,30,22.17,5.0,1,3,0.2474,1.0,1.0,43.69,D
37472265,UXE020,ARTS,UX Design Lead,unknown,1,0.1667,30,22.17,9.0,1,3,0.2075,1.0,1.0,42.69,D
37472265,CA007,ARTS,Senior Cloud Architect,senior,1,0.1429,30,22.17,7.0,1,3,0.1592,1.0,0.75,37.91,D
37472265,CA012,ARTS,Multi-Cloud Architect,unknown,1,0.1429,30,22.17,9.0,1,3,0.1065,1.0,1.0,39.09,D
17033567,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,0.0172,1.0,1.0,30.43,D
17033567,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0313,1.0,1.0,29.22,F
17033567,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0145,1.0,1.0,29.64,F
17033567,NET-F-004,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0159,1.0,1.0,29.6,F
17033567,NET-F-005,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0076,1.0,1.0,29.81,F
17033567,NET-F-006,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0516,1.0,1.0,28.71,F
17033567,NET-F-007,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,0.0075,1.0,1.0,30.19,D
17033567,NET-F-008,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0189,1.0,1.0,29.53,F
17033567,NET-F-009,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,-0.0244,1.0,1.0,29.39,F
17033567,NET-F-010,ARTS,.NET Developer,fresher,0,0.0,0,10.83,0.0,1,3,0.0459,1.0,1.0,31.15,D
19671909,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1692,1.0,1.0,34.23,D
19671909,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.2019,1.0,1.0,35.05,D
19671909,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1631,1.0,1.0,34.08,D
19671909,NET-F-004,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1838,1.0,1.0,34.6,D
19671909,NET-F-005,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1556,1.0,1.0,33.89,D
19671909,NET-F-006,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.2034,1.0,1.0,35.08,D
19671909,NET-F-007,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1741,1.0,1.0,34.35,D
19671909,NET-F-008,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1362,1.0,1.0,33.4,D
19671909,NET-F-009,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.213,1.0,1.0,35.33,D
19671909,NET-F-010,ARTS,.NET Developer,fresher,0,0.0,24,20.75,0.0,1,4,0.1988,1.0,1.0,34.97,D
11995013,BI006,ARTS,BI Analyst - Fresher,junior,2,0.2,49,6.5,0.0,1,2,0.4253,1.0,0.6666666666666666,46.3,C
11995013,JD-JAVA-020,ARTS,Java Developer,unknown,1,0.2,49,6.5,5.0,1,2,0.3116,1.0,0.6666666666666666,43.46,D
11995013,SE020,ARTS,Lead System Engineer,lead,1,0.2,49,6.5,10.0,0,2,0.3138,0.65,0.5,34.84,D
11995013,CA017,ARTS,Enterprise Cloud Architect,unknown,1,0.1667,49,6.5,12.0,0,2,0.2072,0.5416666666666666,0.6666666666666666,30.18,D
11995013,CSA-E-020,ARTS,Principal Security Analyst,lead,1,0.1667,49,6.5,7.0,0,2,0.4373,0.9285714285714286,0.5,42.01,D
11995013,PD-E-014,ARTS,Product Designer,unknown,1,0.1667,49,6.5,5.0,1,2,0.3612,1.0,0.6666666666666666,43.2,D
11995013,PD-E-019,ARTS,Product Designer,unknown,1,0.1667,49,6.5,5.0,1,2,0.3269,1.0,0.6666666666666666,42.34,D
11995013,UIE020,ARTS,UI Designer,unknown,1,0.1667,49,6.5,5.0,1,2,0.3513,1.0,0.6666666666666666,42.95,D
11995013,UXE020,ARTS,UX Design Lead,unknown,1,0.1667,49,6.5,9.0,0,2,0.327,0.7222222222222222,0.6666666666666666,36.79,D
11995013,CA007,ARTS,Senior Cloud Architect,senior,1,0.1429,49,6.5,7.0,0,2,0.3394,0.9285714285714286,0.5,38.49,D
28629430,UIF008,ARTS,UI Designer,fresher,3,0.6,88,35.58,0.0,1,3,0.6091,1.0,1.0,72.23,B
28629430,UIF006,ARTS,UI Designer,fresher,3,0.5,88,35.58,0.0,1,3,0.5832,1.0,1.0,67.08,B
28629430,GD-107,ARTS,Graphic Designer,fresher,4,0.4,88,35.58,0.0,1,3,0.6933,1.0,1.0,65.33,B
28629430,GD-110,ARTS,Graphic Designer,fresher,4,0.4,88,35.58,0.0,1,3,0.7092,1.0,1.0,65.73,B
28629430,GD-113,ARTS,Graphic Designer,fresher,4,0.4,88,35.58,0.0,1,3,0.6644,1.0,1.0,64.61,B
28629430,GD-116,ARTS,Graphic Designer,fresher,4,0.4,88,35.58,0.0,1,3,0.6503,1.0,1.0,64.26,B
28629430,GD-119,ARTS,Graphic Designer,fresher,4,0.4,88,35.58,0.0,1,3,0.6968,1.0,1.0,65.42,B
28629430,UIF004,ARTS,UI Designer,fresher,2,0.4,88,35.58,0.0,1,3,0.6051,1.0,1.0,63.13,B
28629430,UIE019,ARTS,UI Designer,unknown,2,0.3333,88,35.58,3.0,1,3,0.5436,1.0,1.0,58.59,C
28629430,GD-104,ARTS,Graphic Designer,fresher,3,0.3,88,35.58,0.0,1,3,0.6769,1.0,1.0,60.42,B
53227466,SE003,ARTS,System Engineer Trainee,fresher,1,0.2,18,0.0,0.0,1,3,0.4041,1.0,1.0,49.1,C
53227466,SE006,ARTS,System Engineer,unknown,1,0.2,18,0.0,3.0,0,3,0.2247,0.0,1.0,24.62,F
53227466,SE008,ARTS,Senior System Engineer,senior,1,0.2,18,0.0,5.0,0,3,0.3541,0.0,0.75,25.35,F
53227466,SE011,ARTS,System Engineer - Virtualization,unknown,1,0.2,18,0.0,3.0,0,3,0.2046,0.0,1.0,24.12,F
53227466,SE013,ARTS,System Engineer,unknown,1,0.2,18,0.0,6.0,0,3,0.2691,0.0,1.0,25.73,F
53227466,SE017,ARTS,System Engineer Intern,fresher,1,0.2,18,0.0,0.0,1,3,0.4379,1.0,1.0,49.95,C
53227466,CA018,ARTS,Hybrid Cloud Architect,unknown,1,0.1667,18,0.0,8.0,0,3,0.1074,0.0,1.0,20.19,F
53227466,CL011,ARTS,Cloud Engineer - Experienced,senior,1,0.0769,18,0.0,5.0,0,3,0.2457,0.0,0.75,17.1,F
53227466,CL013,ARTS,Cloud Engineer - Experienced,senior,1,0.0714,18,0.0,6.0,0,3,0.2176,0.0,0.75,16.15,F
53227466,CL017,ARTS,Cloud Engineer - Experienced,senior,1,0.0714,18,0.0,6.0,0,3,0.2771,0.0,0.75,17.64,F
26079779,BA-101,ARTS,Business Analyst,fresher,2,0.2,36,16.0,0.0,1,0,0.4537,1.0,0.5,45.34,C
26079779,BI008,ARTS,BI Analyst - Fresher,junior,1,0.125,36,16.0,0.0,1,0,0.4166,1.0,0.5,41.04,D
26079779,MRA-108,ARTS,Market Research Analyst,mid,1,0.1111,36,16.0,2.0,1,0,0.3418,1.0,0.5,38.54,D
26079779,MRA-111,ARTS,Market Research Analyst,mid,1,0.1111,36,16.0,2.0,1,0,0.3798,1.0,0.5,39.49,D
26079779,MRA-114,ARTS,Market Research Analyst,mid,1,0.1111,36,16.0,2.0,1,0,0.3271,1.0,0.5,38.18,D
26079779,MRA-117,ARTS,Market Research Analyst,mid,1,0.1111,36,16.0,2.0,1,0,0.3798,1.0,0.5,39.49,D
26079779,MRA-120,ARTS,Market Research Analyst,mid,1,0.1111,36,16.0,2.0,1,0,0.3271,1.0,0.5,38.18,D
26079779,BA-104,ARTS,Business Analyst,unknown,1,0.1,36,16.0,6.0,1,0,0.3823,1.0,0.5,39.06,D
26079779,BA-105,ARTS,Business Analyst,fresher,1,0.1,36,16.0,0.0,1,0,0.4178,1.0,0.5,39.94,D
26079779,BA-108,ARTS,Business Analyst,unknown,1,0.1,36,16.0,6.0,1,0,0.3612,1.0,0.5,38.53,D
83338413,SE006,ARTS,System Engineer,unknown,1,0.2,28,33.42,3.0,1,4,0.3639,1.0,1.0,48.1,C
83338413,SE008,ARTS,Senior System Engineer,senior,1,0.2,28,33.42,5.0,1,4,0.3765,1.0,1.0,48.41,C
83338413,SE013,ARTS,System Engineer,unknown,1,0.2,28,33.42,6.0,1,4,0.3784,1.0,1.0,48.46,C
83338413,IOT-E-013,ARTS,IoT Engineer,unknown,1,0.0714,28,33.42,10.0,1,4,0.3628,1.0,1.0,42.28,D
83338413,IOT-E-010,ARTS,IoT Engineer,unknown,1,0.0667,28,33.42,7.0,1,4,0.3661,1.0,1.0,42.15,D
83338413,IOT-E-011,ARTS,IoT Engineer,unknown,1,0.0667,28,33.42,8.0,1,4,0.3634,1.0,1.0,42.09,D
83338413,IOT-E-006,ARTS,IoT Engineer,unknown,1,0.05,28,33.42,3.0,1,4,0.3813,1.0,1.0,41.78,D
83338413,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,28,33.42,0.0,1,4,0.273,1.0,1.0,36.83,D
83338413,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,28,33.42,0.0,1,4,0.2634,1.0,1.0,36.58,D
83338413,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,28,33.42,0.0,1,4,0.2944,1.0,1.0,37.36,D
18029935,JD-JAVA-020,ARTS,Java Developer,unknown,1,0.2,14,50.08,5.0,1,3,0.3097,1.0,1.0,46.74,C
18029935,NE019,ARTS,Principal Network Engineer,lead,1,0.2,14,50.08,10.0,1,3,0.3336,1.0,0.75,44.84,D
18029935,SE020,ARTS,Lead System Engineer,lead,1,0.2,14,50.08,10.0,1,3,0.3499,1.0,0.75,45.25,C
18029935,CA017,ARTS,Enterprise Cloud Architect,unknown,1,0.1667,14,50.08,12.0,1,3,0.2602,1.0,1.0,44.01,D
18029935,CSA-E-020,ARTS,Principal Security Analyst,lead,1,0.1667,14,50.08,7.0,1,3,0.3423,1.0,0.75,43.56,D
18029935,PD-E-014,ARTS,Product Designer,unknown,1,0.1667,14,50.08,5.0,1,3,0.3791,1.0,1.0,46.98,C
18029935,PD-E-019,ARTS,Product Designer,unknown,1,0.1667,14,50.08,5.0,1,3,0.3418,1.0,1.0,46.05,C
18029935,UIE020,ARTS,UI Designer,unknown,1,0.1667,14,50.08,5.0,1,3,0.2601,1.0,1.0,44.0,D
18029935,UXE020,ARTS,UX Design Lead,unknown,1,0.1667,14,50.08,9.0,1,3,0.3399,1.0,1.0,46.0,C
18029935,ETH-E-011,ARTS,Ethical Hacker,unknown,2,0.1538,14,50.08,8.0,1,3,0.215,1.0,1.0,42.3,D
16962067,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1727,1.0,1.0,34.32,D
16962067,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1858,1.0,1.0,34.64,D
16962067,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1493,1.0,1.0,33.73,D
16962067,NET-F-004,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1663,1.0,1.0,34.16,D
16962067,NET-F-005,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1698,1.0,1.0,34.25,D
16962067,NET-F-006,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1727,1.0,1.0,34.32,D
16962067,NET-F-007,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1432,1.0,1.0,33.58,D
16962067,NET-F-008,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1408,1.0,1.0,33.52,D
16962067,NET-F-009,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1744,1.0,1.0,34.36,D
16962067,NET-F-010,ARTS,.NET Developer,fresher,0,0.0,8,19.58,0.0,1,4,0.1481,1.0,1.0,33.7,D
14150896,NET-F-001,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.277,1.0,1.0,36.92,D
14150896,NET-F-002,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2585,1.0,1.0,36.46,D
14150896,NET-F-003,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2334,1.0,1.0,35.84,D
14150896,NET-F-004,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2342,1.0,1.0,35.86,D
14150896,NET-F-005,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2477,1.0,1.0,36.19,D
14150896,NET-F-006,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2117,1.0,1.0,35.29,D
14150896,NET-F-007,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2498,1.0,1.0,36.25,D
14150896,NET-F-008,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2221,1.0,1.0,35.55,D
14150896,NET-F-009,ARTS,.NET Developer,fresher,0,0.0,24,3.25,0.0,1,3,0.2701,1.0,1.0,36.75,D
